layer_base_width,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
256,True,0.4869599938392639,0.1680999994277954,0.10662,0.1043,0.22646,0.1981,0.17146,0.1608,0.22154,0.1821,0.26194,0.1976,0.27666,0.1641
256,True,0.5536400079727173,0.18039999902248383,0.12394,0.1195,0.24458,0.2033,0.18378,0.1647,0.23462,0.1876,0.28822,0.2062,0.3059,0.1784
256,True,0.585860013961792,0.18029999732971191,0.14252,0.1335,0.24864,0.2102,0.18572,0.1641,0.23942,0.1932,0.28938,0.2132,0.30574,0.186
256,True,0.5499799847602844,0.1882999986410141,0.13244,0.1271,0.2441,0.2046,0.183,0.1636,0.23288,0.1898,0.28204,0.2105,0.31316,0.1864
256,True,0.557479977607727,0.17800000309944153,0.1228,0.1132,0.23708,0.197,0.1822,0.162,0.23142,0.1855,0.2795,0.2074,0.30386,0.1787
256,True,0.544219970703125,0.18559999763965607,0.13432,0.1266,0.24596,0.2077,0.1867,0.1624,0.23552,0.1863,0.28664,0.2093,0.30124,0.1782
256,True,0.5409799814224243,0.18299999833106995,0.11588,0.1139,0.23774,0.2017,0.18212,0.1595,0.2283,0.1865,0.27652,0.2097,0.2982,0.1769
256,False,0.7071999907493591,0.16449999809265137,0.1053,0.104,0.203,0.1757,0.16304,0.1458,0.21034,0.1805,0.27368,0.1918,0.36888,0.1768
256,False,0.6865599751472473,0.15760000050067902,0.10082,0.0991,0.19676,0.1728,0.16842,0.1517,0.21018,0.1813,0.26976,0.1885,0.35898,0.1755
256,False,0.6376199722290039,0.14259999990463257,0.0924,0.0918,0.17842,0.1578,0.15838,0.1399,0.1897,0.1612,0.24234,0.1783,0.32162,0.1551
256,False,0.6553999781608582,0.15080000460147858,0.09764,0.0937,0.1859,0.163,0.16552,0.1474,0.19776,0.1689,0.25726,0.1806,0.34878,0.1663
256,False,0.6953999996185303,0.1728000044822693,0.12028,0.117,0.21576,0.185,0.18298,0.1612,0.22346,0.1811,0.29448,0.2021,0.37818,0.1799
256,False,0.7170000076293945,0.16670000553131104,0.11788,0.1136,0.20994,0.1804,0.18786,0.1647,0.22328,0.1823,0.29582,0.1953,0.37922,0.1729
256,False,0.69514000415802,0.16509999334812164,0.11296,0.1081,0.20936,0.182,0.17814,0.1547,0.21672,0.18,0.2766,0.1975,0.37372,0.175
256,False,0.7005400061607361,0.17139999568462372,0.1157,0.1118,0.21096,0.1779,0.18828,0.1614,0.22434,0.1817,0.29876,0.1974,0.40534,0.1773
256,False,0.6073399782180786,0.14470000565052032,0.08638,0.0867,0.1696,0.1602,0.1487,0.1391,0.18754,0.1642,0.23552,0.1757,0.31768,0.1575
256,False,0.7094399929046631,0.16519999504089355,0.1132,0.1082,0.21372,0.1855,0.18186,0.1562,0.22242,0.1784,0.29948,0.1992,0.39502,0.1773
256,False,0.6910399794578552,0.17270000278949738,0.1095,0.1048,0.20544,0.1765,0.17996,0.1563,0.21824,0.1808,0.28336,0.1933,0.3724,0.1688
256,False,0.6948400139808655,0.16060000658035278,0.10786,0.1032,0.20836,0.1786,0.17972,0.1604,0.21828,0.1778,0.28892,0.1917,0.37766,0.1678
256,False,0.5220800042152405,0.1324000060558319,0.0778,0.0821,0.15576,0.1426,0.14572,0.1344,0.17098,0.1493,0.21796,0.16,0.27908,0.1448
256,False,0.6988000273704529,0.16529999673366547,0.11056,0.1098,0.20814,0.1802,0.17868,0.1544,0.21654,0.1759,0.28626,0.1884,0.36668,0.1699
256,False,0.6819199919700623,0.1647000014781952,0.10796,0.1034,0.20854,0.1808,0.18414,0.1585,0.21836,0.1765,0.28882,0.1929,0.36062,0.1707
256,False,0.6951599717140198,0.17890000343322754,0.1281,0.1239,0.21618,0.1918,0.1899,0.1648,0.2238,0.1838,0.2998,0.1988,0.37772,0.1812
256,False,0.7023199796676636,0.1695999950170517,0.11578,0.1112,0.21064,0.1824,0.17416,0.1528,0.21806,0.1776,0.2861,0.1944,0.3862,0.1759
256,False,0.6924999952316284,0.16840000450611115,0.1075,0.1046,0.20778,0.1796,0.1756,0.1577,0.20922,0.1797,0.28178,0.1961,0.37104,0.175
256,False,0.6950200200080872,0.1607999950647354,0.11828,0.1119,0.20932,0.183,0.18584,0.1613,0.22362,0.1819,0.28918,0.1936,0.37368,0.1767
256,False,0.6979600191116333,0.17880000174045563,0.12678,0.1216,0.21548,0.1856,0.19094,0.1633,0.2334,0.1865,0.30372,0.204,0.40254,0.1849
256,False,0.6886000037193298,0.1680999994277954,0.1031,0.1032,0.20226,0.1758,0.1792,0.159,0.2156,0.1795,0.2825,0.1923,0.37296,0.1706
256,False,0.7062399983406067,0.1688999980688095,0.10758,0.1046,0.20572,0.1786,0.18466,0.1629,0.2162,0.1762,0.2829,0.1964,0.3586,0.1758
256,False,0.6911799907684326,0.1632000058889389,0.10216,0.1024,0.20098,0.1778,0.17392,0.1569,0.20994,0.1756,0.27692,0.1866,0.38184,0.1682
256,False,0.7173200249671936,0.16930000483989716,0.11784,0.1161,0.21406,0.1839,0.18888,0.1585,0.22374,0.1837,0.29566,0.203,0.39778,0.1808
256,False,0.715179979801178,0.16459999978542328,0.1127,0.108,0.20962,0.1815,0.1817,0.1592,0.2189,0.184,0.28834,0.194,0.37876,0.1739
512,True,0.6997399926185608,0.17710000276565552,0.14036,0.1319,0.29106,0.2179,0.18064,0.1609,0.26658,0.206,0.33112,0.2232,0.36406,0.1836
512,True,0.6700000166893005,0.19370000064373016,0.14804,0.1358,0.29786,0.2238,0.18176,0.1603,0.26986,0.2053,0.3425,0.2242,0.35708,0.1868
512,True,0.6574400067329407,0.1808999925851822,0.1399,0.1312,0.29268,0.2181,0.17868,0.1543,0.27148,0.2056,0.33562,0.2219,0.34138,0.174
512,True,0.6250799894332886,0.17880000174045563,0.12528,0.1183,0.2805,0.2113,0.17244,0.1543,0.25344,0.2002,0.32022,0.2176,0.33496,0.1782
512,True,0.6820999979972839,0.17630000412464142,0.13026,0.1256,0.27696,0.2113,0.1725,0.1586,0.24602,0.1939,0.31458,0.2146,0.3365,0.1805
512,True,0.6830999851226807,0.1793999969959259,0.14004,0.1347,0.28754,0.215,0.17918,0.1584,0.26632,0.205,0.33382,0.2208,0.35416,0.1805
512,True,0.6843000054359436,0.17599999904632568,0.13176,0.1198,0.28102,0.2139,0.16972,0.1511,0.25024,0.1976,0.31804,0.2137,0.34712,0.1797
512,True,0.6361799836158752,0.17249999940395355,0.12982,0.1228,0.28074,0.2159,0.16914,0.1567,0.24882,0.1942,0.31642,0.2139,0.3373,0.1794
512,True,0.6633599996566772,0.18080000579357147,0.12774,0.1219,0.2839,0.215,0.17742,0.1575,0.2561,0.2022,0.32276,0.217,0.33568,0.1759
512,True,0.6427599787712097,0.1851000040769577,0.1375,0.1308,0.29286,0.2191,0.17832,0.1579,0.26588,0.2025,0.33372,0.2239,0.34268,0.1793
512,True,0.6569399833679199,0.1834000051021576,0.14932,0.1426,0.29308,0.2223,0.17734,0.1571,0.26678,0.2051,0.33484,0.2248,0.33322,0.1829
512,True,0.6618199944496155,0.17479999363422394,0.12742,0.1203,0.2836,0.2138,0.1709,0.1548,0.25326,0.1987,0.31936,0.2137,0.33652,0.1751
512,True,0.6709399819374084,0.17960000038146973,0.13352,0.1218,0.28322,0.2162,0.1714,0.1477,0.254,0.2017,0.32298,0.217,0.33512,0.1781
512,True,0.6768800020217896,0.18780000507831573,0.14136,0.1313,0.29232,0.2205,0.18278,0.1599,0.26504,0.1961,0.33232,0.2186,0.35072,0.1809
512,True,0.7034400105476379,0.1793999969959259,0.13324,0.1261,0.29046,0.2167,0.17714,0.1585,0.26264,0.2005,0.32918,0.221,0.35398,0.1808
512,True,0.6794400215148926,0.17679999768733978,0.14216,0.1341,0.28916,0.2157,0.18512,0.1587,0.26286,0.2015,0.33474,0.2208,0.35264,0.1777
512,True,0.6706399917602539,0.17659999430179596,0.14306,0.1333,0.29032,0.221,0.17328,0.155,0.2659,0.2079,0.33018,0.2242,0.35776,0.1826
512,True,0.7003600001335144,0.17990000545978546,0.14508,0.1339,0.29228,0.2164,0.18254,0.1606,0.26738,0.2046,0.33502,0.2229,0.35446,0.1811
512,True,0.6861799955368042,0.17419999837875366,0.13062,0.1253,0.28514,0.2162,0.17816,0.1551,0.2561,0.1979,0.3256,0.2192,0.3357,0.1783
512,True,0.6788399815559387,0.18529999256134033,0.148,0.1369,0.2942,0.219,0.17488,0.1545,0.26562,0.2055,0.33456,0.2233,0.3406,0.1811
512,True,0.6488800048828125,0.1800999939441681,0.1374,0.1275,0.28524,0.2178,0.16804,0.1491,0.26116,0.2072,0.32612,0.2263,0.33038,0.1834
512,True,0.6813200116157532,0.17730000615119934,0.13228,0.1259,0.28462,0.2174,0.17446,0.1566,0.25426,0.1972,0.32178,0.2188,0.33942,0.1825
512,True,0.6809200048446655,0.18209999799728394,0.13862,0.1309,0.29368,0.218,0.17906,0.1583,0.26062,0.1996,0.33226,0.2215,0.34672,0.1847
512,True,0.646399974822998,0.17990000545978546,0.14044,0.1282,0.29348,0.2202,0.1745,0.1524,0.26614,0.2052,0.33532,0.2234,0.34372,0.1753
512,True,0.6843799948692322,0.17599999904632568,0.13628,0.1319,0.29088,0.2195,0.18122,0.1602,0.25842,0.2006,0.32902,0.2243,0.34104,0.1815
512,False,0.8163599967956543,0.15379999577999115,0.1033,0.0987,0.19538,0.1652,0.17668,0.1541,0.21566,0.1735,0.29956,0.1937,0.4543,0.1752
512,False,0.8165000081062317,0.15800000727176666,0.10498,0.1043,0.19238,0.1709,0.16356,0.1413,0.22286,0.1808,0.30098,0.1955,0.45506,0.1724
512,False,0.7974200248718262,0.1396999955177307,0.09706,0.0929,0.17026,0.152,0.15322,0.1388,0.19814,0.163,0.26162,0.1813,0.37738,0.1644
512,False,0.8152199983596802,0.15850000083446503,0.10406,0.1016,0.1938,0.166,0.16842,0.1541,0.2209,0.1801,0.29654,0.1992,0.42888,0.1799
512,False,0.7974600195884705,0.17139999568462372,0.1235,0.1162,0.21558,0.1832,0.18938,0.1657,0.23882,0.1881,0.33254,0.2095,0.47568,0.1872
512,False,0.8213199973106384,0.16529999673366547,0.10164,0.1002,0.199,0.1703,0.16292,0.1428,0.21712,0.1725,0.30832,0.1956,0.45426,0.1742
512,False,0.8263800144195557,0.1639000028371811,0.10776,0.1051,0.20082,0.1714,0.17456,0.1538,0.21936,0.178,0.30552,0.196,0.4523,0.1816
512,False,0.8202000260353088,0.16259999573230743,0.10672,0.1054,0.20228,0.1763,0.1695,0.1486,0.22282,0.1823,0.30194,0.1976,0.43278,0.1791
512,False,0.7873200178146362,0.1429000049829483,0.09346,0.0938,0.1775,0.1632,0.14768,0.1353,0.20238,0.1709,0.27154,0.1855,0.36846,0.1653
512,False,0.8140000104904175,0.16459999978542328,0.10888,0.1081,0.20468,0.1798,0.17102,0.1491,0.2229,0.1817,0.31536,0.1953,0.46812,0.1788
512,False,0.8104000091552734,0.16099999845027924,0.1122,0.1084,0.20742,0.1793,0.17246,0.1567,0.22966,0.1855,0.32258,0.2011,0.45768,0.1781
512,False,0.8129000067710876,0.1573999971151352,0.10528,0.1023,0.20102,0.1758,0.16388,0.1473,0.21896,0.183,0.2974,0.1973,0.4541,0.1779
512,False,0.8345999717712402,0.15610000491142273,0.10244,0.1037,0.1983,0.1721,0.16722,0.1487,0.21748,0.1792,0.30856,0.1959,0.45898,0.1763
512,False,0.8042600154876709,0.15929999947547913,0.11594,0.1076,0.20284,0.1755,0.17156,0.149,0.23066,0.1811,0.31564,0.2025,0.40956,0.1824
512,False,0.813539981842041,0.16699999570846558,0.11204,0.1058,0.19624,0.1682,0.17082,0.15,0.22646,0.1814,0.30714,0.2014,0.44958,0.1854
512,False,0.7997999787330627,0.16269999742507935,0.11104,0.1085,0.20394,0.1761,0.1708,0.1501,0.22886,0.182,0.30488,0.1931,0.44104,0.1788
512,False,0.8259400129318237,0.16210000216960907,0.1082,0.107,0.20094,0.1753,0.1748,0.154,0.218,0.1826,0.31,0.1993,0.44798,0.1762
512,False,0.8181599974632263,0.15109999477863312,0.09542,0.0903,0.18316,0.164,0.154,0.141,0.2061,0.1738,0.28284,0.1903,0.42126,0.1735
512,False,0.7423800230026245,0.1445000022649765,0.08704,0.0822,0.17094,0.151,0.13262,0.1234,0.19484,0.167,0.25016,0.1796,0.34794,0.1654
512,False,0.8083599805831909,0.1589999943971634,0.10504,0.1037,0.1932,0.1668,0.1642,0.1453,0.21836,0.1797,0.2951,0.1939,0.42874,0.1787
512,False,0.8094800114631653,0.1696999967098236,0.12446,0.1176,0.21408,0.1849,0.18712,0.1636,0.23358,0.1842,0.33058,0.2068,0.46366,0.1821
512,False,0.8275399804115295,0.16840000450611115,0.11106,0.1067,0.2015,0.1746,0.17652,0.1558,0.22798,0.1841,0.31754,0.2062,0.47616,0.1839
512,False,0.7983199954032898,0.1589999943971634,0.09924,0.0954,0.1905,0.1687,0.16512,0.1493,0.21712,0.1765,0.29234,0.1918,0.41938,0.1772
512,False,0.8063399791717529,0.15520000457763672,0.09644,0.0982,0.18602,0.165,0.15826,0.1429,0.21156,0.1786,0.27932,0.1927,0.4145,0.1743
512,False,0.7600399851799011,0.12770000100135803,0.08992,0.0907,0.17034,0.1494,0.15266,0.1351,0.19234,0.1573,0.2549,0.1752,0.32802,0.1619
1024,True,0.7333800196647644,0.17010000348091125,0.12188,0.1167,0.33704,0.2223,0.15256,0.1422,0.25968,0.2013,0.37128,0.2179,0.35692,0.1731
1024,True,0.7048199772834778,0.17659999430179596,0.13364,0.1228,0.35708,0.2277,0.14234,0.1296,0.27646,0.2065,0.37942,0.2251,0.36092,0.1829
1024,True,0.7290400266647339,0.17800000309944153,0.1286,0.1212,0.3515,0.2273,0.16604,0.1484,0.27506,0.208,0.38578,0.227,0.36396,0.1764
1024,True,0.6965600252151489,0.17749999463558197,0.12674,0.1202,0.3424,0.2237,0.15884,0.1412,0.26354,0.2024,0.37586,0.2205,0.36638,0.1753
1024,True,0.7516999840736389,0.17810000479221344,0.141,0.132,0.35738,0.2278,0.17178,0.152,0.27602,0.2042,0.3887,0.2264,0.3567,0.1738
1024,True,0.6652799844741821,0.18119999766349792,0.12276,0.1158,0.34516,0.2217,0.14682,0.1316,0.27022,0.2064,0.37334,0.2211,0.33718,0.1713
1024,True,0.7452999949455261,0.18379999697208405,0.13858,0.1323,0.35282,0.2286,0.15666,0.138,0.27326,0.2033,0.38474,0.2239,0.38984,0.1835
1024,True,0.7076200246810913,0.18379999697208405,0.1375,0.1263,0.36172,0.2293,0.16354,0.149,0.28078,0.2133,0.3871,0.2284,0.3659,0.1812
1024,True,0.6910200119018555,0.17180000245571136,0.12542,0.1146,0.34366,0.2235,0.1438,0.1314,0.26522,0.2036,0.37296,0.222,0.32782,0.1657
1024,True,0.6277199983596802,0.1761000007390976,0.13988,0.1294,0.35652,0.2272,0.13036,0.1189,0.2712,0.2153,0.37224,0.2283,0.30668,0.1768
1024,True,0.7235199809074402,0.18279999494552612,0.14096,0.1313,0.35904,0.232,0.15272,0.1361,0.27522,0.2038,0.38662,0.2234,0.37288,0.1752
1024,True,0.727180004119873,0.17509999871253967,0.12922,0.1195,0.34968,0.2277,0.1456,0.132,0.26232,0.206,0.37756,0.2244,0.36158,0.1734
1024,True,0.7106000185012817,0.17880000174045563,0.13206,0.1231,0.35102,0.2237,0.15638,0.1379,0.27026,0.21,0.38096,0.2259,0.3607,0.1777
1024,True,0.6916199922561646,0.17509999871253967,0.12876,0.1213,0.3479,0.2323,0.15738,0.1454,0.26696,0.2046,0.3737,0.222,0.34244,0.165
1024,True,0.7189800143241882,0.1808999925851822,0.13654,0.1293,0.35904,0.2338,0.15258,0.1382,0.28122,0.2163,0.3885,0.232,0.3518,0.1753
1024,True,0.6391000151634216,0.1753000020980835,0.11226,0.1096,0.32556,0.2181,0.14498,0.1344,0.24574,0.1947,0.35714,0.2137,0.33998,0.1655
1024,True,0.7430800199508667,0.1826999932527542,0.14314,0.1344,0.36206,0.2378,0.16464,0.1465,0.28522,0.2152,0.39544,0.2335,0.3716,0.1778
1024,True,0.7501199841499329,0.18279999494552612,0.14206,0.1307,0.36254,0.2326,0.15616,0.138,0.28352,0.2147,0.38886,0.2274,0.36276,0.1785
1024,True,0.6960399746894836,0.17219999432563782,0.12574,0.1208,0.34018,0.2165,0.14846,0.1354,0.26884,0.2047,0.3744,0.2195,0.3456,0.1723
1024,True,0.6678199768066406,0.17949999868869781,0.12802,0.1204,0.34786,0.2244,0.13338,0.1203,0.26828,0.2066,0.37032,0.2244,0.34042,0.1766
1024,True,0.7352799773216248,0.17520000040531158,0.13574,0.1337,0.35196,0.2316,0.1581,0.1408,0.2744,0.2056,0.39004,0.2255,0.35858,0.1765
1024,True,0.7294600009918213,0.17409999668598175,0.13148,0.1232,0.3478,0.2271,0.14172,0.1331,0.25782,0.2068,0.3671,0.2287,0.35114,0.1772
1024,True,0.7098000049591064,0.1826000064611435,0.13614,0.1299,0.35834,0.2364,0.15938,0.1434,0.28032,0.2129,0.38598,0.2302,0.34516,0.172
1024,True,0.7302200198173523,0.18479999899864197,0.12818,0.1203,0.3517,0.2275,0.1482,0.1352,0.27252,0.2093,0.37768,0.2321,0.37104,0.1834
1024,True,0.7502400279045105,0.17759999632835388,0.1339,0.1263,0.35252,0.2317,0.15846,0.1441,0.27944,0.2049,0.38428,0.2245,0.37326,0.1799
1024,False,0.8514800071716309,0.16120000183582306,0.10484,0.1028,0.19928,0.1755,0.1584,0.1469,0.23232,0.1827,0.32102,0.2047,0.49948,0.1873
1024,False,0.6397799849510193,0.12110000103712082,0.07668,0.0756,0.14312,0.129,0.1136,0.1061,0.16984,0.144,0.23202,0.1617,0.31104,0.1504
1024,False,0.8229799866676331,0.13779999315738678,0.0979,0.0982,0.17184,0.1562,0.15076,0.1344,0.19306,0.157,0.28292,0.1837,0.40554,0.1696
1024,False,0.751579999923706,0.11320000141859055,0.08454,0.082,0.15606,0.1383,0.13486,0.1256,0.1837,0.1515,0.25332,0.1691,0.34916,0.1531
1024,False,0.8703399896621704,0.16019999980926514,0.09684,0.0943,0.17414,0.1568,0.1512,0.137,0.21212,0.175,0.31164,0.2002,0.46408,0.1822
1024,False,0.8523399829864502,0.14560000598430634,0.09582,0.096,0.1789,0.1575,0.15306,0.1385,0.21226,0.169,0.29912,0.1864,0.46652,0.1807
1024,False,0.8133599758148193,0.1387999951839447,0.08832,0.0869,0.16896,0.146,0.13688,0.1281,0.20116,0.1678,0.2652,0.1831,0.40874,0.1733
1024,False,0.760919988155365,0.12759999930858612,0.07686,0.0771,0.14898,0.1369,0.1326,0.1224,0.18182,0.1532,0.242,0.1727,0.35882,0.16
1024,False,0.7789400219917297,0.14429999887943268,0.09366,0.091,0.17142,0.1477,0.14842,0.137,0.18734,0.1573,0.2727,0.1838,0.41048,0.1709
1024,False,0.8314599990844727,0.16120000183582306,0.1048,0.1015,0.20214,0.1755,0.17044,0.1521,0.22942,0.1727,0.31184,0.1972,0.46492,0.1847
1024,False,0.7792800068855286,0.1396999955177307,0.08926,0.0917,0.16406,0.1502,0.1353,0.1287,0.1982,0.1674,0.24988,0.1764,0.39608,0.1692
1024,False,0.8352599740028381,0.15489999949932098,0.09726,0.0966,0.18154,0.1572,0.15434,0.1408,0.20266,0.1714,0.2971,0.1916,0.46002,0.1802
1024,False,0.6126199960708618,0.11550000309944153,0.0722,0.0724,0.13348,0.1234,0.11918,0.1111,0.16152,0.1391,0.22052,0.1636,0.27144,0.1512
1024,False,0.8486599922180176,0.16249999403953552,0.11158,0.1083,0.1875,0.1639,0.158,0.1377,0.20958,0.1704,0.31872,0.2023,0.47874,0.1795
1024,False,0.3294000029563904,0.11349999904632568,0.06418,0.0638,0.11072,0.1053,0.08264,0.0777,0.14738,0.129,0.17418,0.1428,0.20708,0.1375
1024,False,0.8382800221443176,0.1535000056028366,0.10916,0.1037,0.1892,0.1649,0.1443,0.1289,0.21724,0.1782,0.2854,0.1981,0.44654,0.1887
1024,False,0.8590400218963623,0.1574999988079071,0.10182,0.1007,0.18316,0.1613,0.15634,0.1399,0.20594,0.1688,0.31102,0.1952,0.4814,0.184
1024,False,0.8477399945259094,0.1526000052690506,0.10356,0.1004,0.1947,0.1682,0.16536,0.1487,0.2092,0.172,0.31516,0.1965,0.46326,0.1777
1024,False,0.6111199855804443,0.12280000001192093,0.07896,0.0767,0.1458,0.1308,0.11876,0.1054,0.16758,0.1469,0.22404,0.1669,0.30074,0.1553
1024,False,0.8201599717140198,0.16089999675750732,0.1106,0.109,0.20652,0.1752,0.18332,0.1618,0.23398,0.1776,0.3361,0.1969,0.46722,0.1838
1024,False,0.8505600094795227,0.15710000693798065,0.09426,0.0904,0.17586,0.1579,0.1439,0.1294,0.21106,0.1706,0.29292,0.1923,0.45508,0.1836
1024,False,0.8452200293540955,0.16009999811649323,0.1046,0.1016,0.18608,0.1632,0.15236,0.1404,0.21162,0.1728,0.30582,0.1923,0.47022,0.1868
1024,False,0.8455399870872498,0.14640000462532043,0.10324,0.1,0.18392,0.1604,0.15164,0.1369,0.20434,0.1664,0.29786,0.1935,0.46246,0.1766
1024,False,0.8204200267791748,0.15189999341964722,0.1058,0.0999,0.19198,0.165,0.17314,0.1495,0.22534,0.1755,0.31454,0.2016,0.46192,0.1867
1024,False,0.8335199952125549,0.1598999947309494,0.11488,0.1085,0.19638,0.1692,0.17318,0.1505,0.22856,0.1763,0.33406,0.1983,0.51046,0.1869
