reservoir_layer_scaling_factor,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
8,False,0.9978500008583069,0.9782000184059143,0.9427833333333333,0.9384,0.9925666666666667,0.9765,0.9966333333333334,0.9772,0.9980666666666667,0.9797,0.9984,0.9786,0.9974833333333334,0.9766
8,False,0.9976000189781189,0.9785000085830688,0.9511166666666667,0.9449,0.9931333333333333,0.9771,0.99675,0.9777,0.9987,0.9786,0.9991166666666667,0.9786,0.99815,0.978
8,False,0.9966166615486145,0.9787999987602234,0.9456833333333333,0.9387,0.99395,0.978,0.99695,0.9787,0.9982,0.9796,0.9985,0.978,0.9971666666666666,0.9774
8,False,0.9974833130836487,0.9810000061988831,0.94655,0.9419,0.9938833333333333,0.9779,0.9979166666666667,0.9805,0.9986166666666667,0.9807,0.9991,0.9805,0.9984166666666666,0.9786
8,False,0.9973833560943604,0.9803000092506409,0.9453166666666667,0.9382,0.9932,0.9776,0.9961666666666666,0.9797,0.9971,0.9803,0.9973833333333333,0.9805,0.9969333333333333,0.9794
8,False,0.9973499774932861,0.9796000123023987,0.94585,0.9391,0.994,0.9774,0.9971333333333333,0.9775,0.9986833333333334,0.9786,0.9989,0.9791,0.9984666666666666,0.9797
8,False,0.9979000091552734,0.9796000123023987,0.9495166666666667,0.9414,0.9937,0.9785,0.9978833333333333,0.9794,0.99805,0.9795,0.9986166666666667,0.9788,0.9981,0.9786
8,False,0.9980833530426025,0.9768999814987183,0.9438333333333333,0.9391,0.9935166666666667,0.977,0.99685,0.9766,0.9973666666666666,0.9759,0.9983666666666666,0.9775,0.9969666666666667,0.975
8,False,0.998199999332428,0.9781000018119812,0.9393333333333334,0.9337,0.9939166666666667,0.9791,0.99685,0.9781,0.9982333333333333,0.9789,0.9985,0.9794,0.99775,0.978
8,False,0.9978333115577698,0.9789999723434448,0.9495666666666667,0.9452,0.9936666666666667,0.9778,0.9958666666666667,0.9774,0.9979,0.978,0.9982666666666666,0.9791,0.9980666666666667,0.9777
8,False,0.9982500076293945,0.9799000024795532,0.9500833333333333,0.9428,0.99315,0.9785,0.9968,0.9806,0.9975166666666667,0.9803,0.9980333333333333,0.9782,0.9975666666666667,0.9798
8,False,0.998116672039032,0.9769999980926514,0.9420166666666666,0.9381,0.9927666666666667,0.9777,0.99625,0.9767,0.99755,0.9773,0.99745,0.9761,0.9958,0.9746
8,False,0.9973833560943604,0.9768999814987183,0.9450166666666666,0.9378,0.9932166666666666,0.9771,0.99545,0.9764,0.9967666666666667,0.9771,0.9974666666666666,0.9774,0.9959,0.976
8,False,0.9984666705131531,0.9751999974250793,0.94615,0.9377,0.9934333333333333,0.9768,0.9952,0.9737,0.9952166666666666,0.9756,0.9966333333333334,0.9758,0.9958666666666667,0.9756
8,False,0.9981499910354614,0.9757000207901001,0.9462333333333334,0.9379,0.9935833333333334,0.9769,0.9966166666666667,0.9769,0.9970333333333333,0.9754,0.9978666666666667,0.9766,0.9965,0.9751
8,False,0.9975833296775818,0.9782000184059143,0.9475333333333333,0.9433,0.9923833333333333,0.9755,0.99625,0.978,0.9981,0.9776,0.9979666666666667,0.9776,0.99685,0.9767
8,False,0.9985166788101196,0.9794999957084656,0.9517833333333333,0.9442,0.9934666666666667,0.9765,0.9965833333333334,0.9771,0.9973166666666666,0.979,0.9985,0.979,0.9973333333333333,0.9762
8,False,0.9970999956130981,0.9794999957084656,0.94685,0.9377,0.9924666666666667,0.9771,0.9945,0.9763,0.9966833333333334,0.9792,0.9978333333333333,0.9788,0.99695,0.9801
8,False,0.997083306312561,0.9787999987602234,0.9499166666666666,0.9438,0.9935333333333334,0.9747,0.9981,0.9772,0.9985333333333334,0.9772,0.99855,0.977,0.9986,0.9775
8,False,0.9973499774932861,0.9796000123023987,0.94455,0.9416,0.9933,0.9782,0.9973833333333333,0.9783,0.9976,0.9786,0.9989,0.9801,0.9984333333333333,0.98
16,True,0.9971333146095276,0.9750999808311462,0.9465666666666667,0.9352,0.9891,0.9756,0.9917,0.9726,0.9969666666666667,0.9753,0.9993666666666666,0.9777,0.9968333333333333,0.9738
16,True,0.9970333576202393,0.9753000140190125,0.9413,0.9364,0.98785,0.9741,0.99,0.9728,0.9979,0.9785,0.99965,0.9804,0.9976833333333334,0.9765
16,True,0.9978166818618774,0.980400025844574,0.9471833333333334,0.9413,0.9885666666666667,0.9765,0.9902166666666666,0.9706,0.9983166666666666,0.9792,0.9997166666666667,0.9804,0.9992,0.9794
16,True,0.998033344745636,0.9700999855995178,0.9435833333333333,0.9421,0.9886,0.9761,0.9862166666666666,0.9706,0.9965,0.9773,0.9991333333333333,0.9793,0.9960333333333333,0.9743
16,True,0.9975000023841858,0.9781000018119812,0.9428833333333333,0.9387,0.9881833333333333,0.9739,0.9893166666666666,0.9694,0.9972166666666666,0.9764,0.9993666666666666,0.9779,0.9979,0.9787
16,True,0.9972333312034607,0.9757999777793884,0.9508833333333333,0.9447,0.989,0.976,0.9873333333333333,0.9687,0.9957166666666667,0.9761,0.9989166666666667,0.9801,0.9946833333333334,0.9751
16,True,0.9972500205039978,0.9763000011444092,0.94415,0.9366,0.9882333333333333,0.9738,0.9890333333333333,0.9705,0.9963666666666666,0.9773,0.9989833333333333,0.9802,0.9973666666666666,0.9767
16,True,0.9976666569709778,0.9763000011444092,0.9410666666666667,0.9332,0.9875,0.9734,0.9863333333333333,0.9681,0.9963166666666666,0.9747,0.9993,0.9785,0.9976,0.9756
16,True,0.9972833395004272,0.9749000072479248,0.9461666666666667,0.9425,0.9880166666666667,0.9736,0.9881833333333333,0.9696,0.9971666666666666,0.9767,0.9992333333333333,0.9782,0.9975166666666667,0.9752
16,True,0.9973499774932861,0.9763000011444092,0.94035,0.9349,0.9886333333333334,0.9744,0.9885666666666667,0.9704,0.9960333333333333,0.9764,0.9990666666666667,0.9794,0.9967666666666667,0.9758
16,True,0.9983000159263611,0.9769999980926514,0.9400333333333334,0.9345,0.9884666666666667,0.9741,0.9918333333333333,0.9725,0.998,0.9754,0.9996333333333334,0.978,0.9984,0.9758
16,True,0.9975666403770447,0.9794999957084656,0.94285,0.9379,0.9885,0.9754,0.9875333333333334,0.9697,0.99765,0.9776,0.9994833333333333,0.9792,0.9983166666666666,0.9782
16,True,0.996666669845581,0.9775000214576721,0.9409166666666666,0.9338,0.9876666666666667,0.9735,0.9890833333333333,0.972,0.9968333333333333,0.9768,0.99935,0.9794,0.9980166666666667,0.978
16,True,0.9974166750907898,0.9782999753952026,0.94515,0.9384,0.98955,0.9754,0.9904166666666666,0.9724,0.99805,0.9783,0.9996833333333334,0.9796,0.9990166666666667,0.9785
16,True,0.9971166849136353,0.9775999784469604,0.9462833333333334,0.9409,0.9891333333333333,0.9747,0.992,0.975,0.9979166666666667,0.9781,0.9995166666666667,0.9796,0.9984833333333333,0.9785
16,True,0.9976999759674072,0.9771000146865845,0.9322833333333334,0.9314,0.9868166666666667,0.974,0.9899833333333333,0.9727,0.9969,0.9767,0.9990666666666667,0.9792,0.9971833333333333,0.977
16,True,0.9972166419029236,0.9764999747276306,0.9473166666666667,0.9448,0.9901833333333333,0.9769,0.99095,0.972,0.9978,0.9783,0.9996166666666667,0.9786,0.9981833333333333,0.9764
16,True,0.9964666962623596,0.9789999723434448,0.9381,0.9359,0.9880833333333333,0.9738,0.99085,0.9729,0.9979333333333333,0.9782,0.9995166666666667,0.9794,0.99815,0.9784
16,True,0.9969499707221985,0.9768999814987183,0.9414333333333333,0.9367,0.9890333333333333,0.9754,0.98865,0.9715,0.9971333333333333,0.9769,0.9992333333333333,0.9794,0.9977,0.9765
16,True,0.9975166916847229,0.9779000282287598,0.94965,0.9419,0.9893,0.973,0.98895,0.9699,0.9983,0.9774,0.9996833333333334,0.9796,0.9984,0.9771
16,True,0.9968166947364807,0.9757000207901001,0.9406333333333333,0.9363,0.98885,0.9757,0.9888166666666667,0.9705,0.9965,0.9767,0.9992333333333333,0.9794,0.9968833333333333,0.9762
16,True,0.9971666932106018,0.9760000109672546,0.94305,0.9346,0.98905,0.9758,0.9907,0.9718,0.99805,0.9776,0.9995166666666667,0.9782,0.9971,0.9743
16,True,0.996999979019165,0.9793999791145325,0.9366166666666667,0.9306,0.9875833333333334,0.9751,0.9872,0.9679,0.9978833333333333,0.9788,0.9996166666666667,0.9799,0.9989333333333333,0.9789
16,True,0.9973666667938232,0.9768999814987183,0.9427333333333333,0.9355,0.9890833333333333,0.9766,0.9915333333333334,0.9734,0.9975,0.9768,0.99955,0.9794,0.9983833333333333,0.9768
16,True,0.9970666766166687,0.9786999821662903,0.9440666666666667,0.9372,0.9880833333333333,0.9732,0.9903333333333333,0.9727,0.9982333333333333,0.9794,0.9995833333333334,0.981,0.9982166666666666,0.9787
16,False,0.9975666403770447,0.977400004863739,0.9442333333333334,0.9389,0.99485,0.9777,0.9953833333333333,0.9787,0.9957,0.9776,0.9983666666666666,0.9793,0.9949333333333333,0.9773
16,False,0.997783362865448,0.978600025177002,0.9474666666666667,0.9443,0.9955833333333334,0.9817,0.9970833333333333,0.978,0.9979833333333333,0.9786,0.99885,0.9795,0.9976833333333334,0.9772
16,False,0.9965500235557556,0.9803000092506409,0.9495666666666667,0.9422,0.9953833333333333,0.9804,0.9975,0.98,0.9976166666666667,0.9789,0.9995333333333334,0.9798,0.9971333333333333,0.9776
16,False,0.9972666501998901,0.9787999987602234,0.9547833333333333,0.9468,0.9962333333333333,0.9798,0.99825,0.9796,0.9985833333333334,0.9791,0.9991666666666666,0.978,0.9973666666666666,0.977
16,False,0.9976333379745483,0.9794999957084656,0.9513666666666667,0.9434,0.9961333333333333,0.9794,0.9984166666666666,0.9777,0.9990833333333333,0.9797,0.99955,0.9781,0.9986333333333334,0.9776
16,False,0.998033344745636,0.9778000116348267,0.9497833333333333,0.9442,0.9959333333333333,0.9806,0.9974,0.9799,0.9986166666666667,0.9793,0.9992166666666666,0.98,0.9980833333333333,0.978
16,False,0.996483325958252,0.9751999974250793,0.94615,0.9408,0.99515,0.9781,0.99665,0.9783,0.9965,0.9779,0.9981166666666667,0.9776,0.99625,0.976
16,False,0.9983833432197571,0.9811999797821045,0.9501666666666667,0.9436,0.9956,0.9801,0.9982333333333333,0.9795,0.99875,0.979,0.99945,0.9808,0.9990333333333333,0.9807
16,False,0.9975000023841858,0.9696999788284302,0.9484,0.9419,0.9952833333333333,0.978,0.9955333333333334,0.9774,0.9968333333333333,0.9768,0.9986666666666667,0.9777,0.99535,0.9743
16,False,0.9982500076293945,0.980400025844574,0.9498833333333333,0.943,0.9957166666666667,0.9795,0.99815,0.9803,0.9984,0.9799,0.9994833333333333,0.98,0.99815,0.9785
16,False,0.9965333342552185,0.9803000092506409,0.9473,0.9446,0.9949333333333333,0.9802,0.9970166666666667,0.9785,0.9974666666666666,0.9792,0.99895,0.9798,0.9977666666666667,0.9794
16,False,0.9980666637420654,0.9797000288963318,0.9497666666666666,0.943,0.9955666666666667,0.9778,0.9972833333333333,0.9791,0.9988166666666667,0.9797,0.99925,0.9784,0.9989333333333333,0.9793
16,False,0.9989833235740662,0.9785000085830688,0.9444,0.941,0.9959166666666667,0.9787,0.99675,0.9783,0.9979833333333333,0.9792,0.999,0.9788,0.9977166666666667,0.9768
16,False,0.997083306312561,0.9787999987602234,0.9428333333333333,0.94,0.99545,0.9781,0.9974666666666666,0.9789,0.9979666666666667,0.9773,0.99905,0.979,0.997,0.976
16,False,0.9972000122070312,0.9811000227928162,0.9432166666666667,0.9413,0.9956833333333334,0.981,0.9972333333333333,0.979,0.9976333333333334,0.9802,0.9987833333333334,0.9782,0.99735,0.9782
16,False,0.9981499910354614,0.9785000085830688,0.9453,0.9414,0.9955333333333334,0.9789,0.9969333333333333,0.9782,0.9968,0.9787,0.9986833333333334,0.9773,0.9967,0.9743
16,False,0.9974333047866821,0.9793999791145325,0.9463166666666667,0.9368,0.9946166666666667,0.9785,0.9959666666666667,0.9785,0.9964666666666666,0.9783,0.9974333333333333,0.9787,0.9935333333333334,0.9736
16,False,0.998116672039032,0.9800999760627747,0.9492333333333334,0.9418,0.99535,0.9788,0.9980166666666667,0.98,0.9984833333333333,0.98,0.9994833333333333,0.9801,0.9985166666666667,0.9795
16,False,0.9976000189781189,0.9753999710083008,0.9401666666666667,0.9364,0.9955,0.9785,0.9961166666666667,0.9772,0.9969666666666667,0.9777,0.9986333333333334,0.9768,0.9967833333333334,0.9775
16,False,0.9977166652679443,0.979200005531311,0.9462333333333334,0.9382,0.99495,0.9787,0.9973333333333333,0.9795,0.9979833333333333,0.9807,0.999,0.9792,0.9970666666666667,0.9769
16,False,0.9980999827384949,0.9810000061988831,0.9440666666666667,0.942,0.9957833333333334,0.9781,0.9982166666666666,0.9805,0.9992,0.9805,0.9995833333333334,0.9799,0.99925,0.9793
16,False,0.9975166916847229,0.9786999821662903,0.9447,0.9372,0.9953666666666666,0.98,0.99715,0.9793,0.9975,0.9781,0.9990333333333333,0.9793,0.99695,0.9767
16,False,0.9976166486740112,0.9807000160217285,0.9498,0.9411,0.9953166666666666,0.9802,0.99775,0.9801,0.99785,0.9793,0.9991333333333333,0.9808,0.9972166666666666,0.9784
16,False,0.9976333379745483,0.9781000018119812,0.9458833333333333,0.9408,0.9955,0.9794,0.9963833333333333,0.9792,0.9974166666666666,0.9786,0.99855,0.9792,0.9971666666666666,0.9793
16,False,0.9972666501998901,0.9779000282287598,0.9474166666666667,0.9377,0.9954333333333333,0.9799,0.9970166666666667,0.9784,0.9972666666666666,0.9794,0.9987166666666667,0.9788,0.9965333333333334,0.976
32,True,0.9971333146095276,0.9746000170707703,0.9423333333333334,0.935,0.9933833333333333,0.9782,0.9907666666666667,0.9718,0.9951333333333333,0.9745,0.9992,0.9788,0.9962333333333333,0.976
32,True,0.9967333078384399,0.9781000018119812,0.94665,0.944,0.9936166666666667,0.979,0.9898833333333333,0.9718,0.99605,0.9766,0.9995833333333334,0.9808,0.9973833333333333,0.9793
32,True,0.9975666403770447,0.977400004863739,0.9463333333333334,0.9424,0.9938833333333333,0.9778,0.98945,0.9708,0.9976166666666667,0.9783,0.99965,0.9791,0.9980666666666667,0.9777
32,True,0.9971166849136353,0.9761000275611877,0.9505166666666667,0.9442,0.9937666666666667,0.9776,0.9908833333333333,0.9723,0.9977666666666667,0.9773,0.9997166666666667,0.9787,0.9971166666666667,0.9758
32,True,0.9981833100318909,0.9786999821662903,0.9542833333333334,0.9464,0.9939833333333333,0.9793,0.9918333333333333,0.9743,0.9978666666666667,0.9792,0.9996833333333334,0.9814,0.9981166666666667,0.9778
32,True,0.9978500008583069,0.9817000031471252,0.9488166666666666,0.9422,0.9936833333333334,0.9813,0.9935333333333334,0.9778,0.9986166666666667,0.9798,0.9998166666666667,0.9819,0.9988666666666667,0.9802
32,True,0.9966999888420105,0.9779000282287598,0.95095,0.944,0.9942,0.9769,0.9918,0.974,0.9977666666666667,0.9766,0.9995666666666667,0.98,0.9981666666666666,0.9785
32,True,0.9973333477973938,0.9751999974250793,0.9402,0.9344,0.9923166666666666,0.9764,0.9883,0.9709,0.99595,0.9754,0.9990666666666667,0.9776,0.9955166666666667,0.9747
32,True,0.9980000257492065,0.9771999716758728,0.9497666666666666,0.9417,0.9935666666666667,0.9777,0.98835,0.9701,0.9974666666666666,0.9777,0.9996333333333334,0.9787,0.9980833333333333,0.9761
32,True,0.9970166683197021,0.9785000085830688,0.9534166666666667,0.9438,0.9941833333333333,0.9789,0.9930666666666667,0.9754,0.9982,0.9781,0.9997666666666667,0.9796,0.9983666666666666,0.9768
32,True,0.9973499774932861,0.979200005531311,0.94845,0.9437,0.9930666666666667,0.9777,0.99295,0.9756,0.9976833333333334,0.9789,0.9997666666666667,0.9815,0.9976666666666667,0.9798
32,True,0.996999979019165,0.9781000018119812,0.9488166666666666,0.943,0.99295,0.9781,0.9895166666666667,0.9742,0.99675,0.9784,0.9995833333333334,0.9798,0.9970333333333333,0.9782
32,True,0.9967833161354065,0.9735000133514404,0.9449,0.9341,0.9927833333333334,0.9776,0.9892833333333333,0.9732,0.9965333333333334,0.9767,0.9992833333333333,0.9797,0.9954833333333334,0.9746
32,True,0.9973666667938232,0.9782000184059143,0.95365,0.9477,0.9937166666666667,0.9788,0.9910333333333333,0.9749,0.9979333333333333,0.9793,0.9996833333333334,0.9815,0.9978166666666667,0.9777
32,True,0.9975833296775818,0.9800000190734863,0.9456166666666667,0.9432,0.99325,0.9788,0.9920166666666667,0.9731,0.9979166666666667,0.9784,0.99975,0.9806,0.9976,0.9777
32,True,0.9972666501998901,0.9776999950408936,0.9494166666666667,0.9418,0.9942333333333333,0.9794,0.9903333333333333,0.9735,0.9978166666666667,0.9778,0.9998166666666667,0.9795,0.9987,0.9781
32,True,0.9976000189781189,0.9771000146865845,0.9505166666666667,0.9429,0.9930166666666667,0.9773,0.9919,0.9742,0.9976,0.9778,0.9996,0.9795,0.9981666666666666,0.9763
32,True,0.9973666667938232,0.9769999980926514,0.9446333333333333,0.9377,0.9932333333333333,0.9784,0.9911833333333333,0.9735,0.9981166666666667,0.9789,0.9997833333333334,0.9802,0.9972166666666666,0.9769
32,True,0.9967333078384399,0.9775000214576721,0.9508166666666666,0.9437,0.9933666666666666,0.9776,0.9904166666666666,0.9717,0.9976833333333334,0.9768,0.9997333333333334,0.9779,0.9982166666666666,0.9765
32,True,0.9973166584968567,0.9779999852180481,0.9501333333333334,0.9407,0.9933666666666666,0.9787,0.9921166666666666,0.9727,0.9980166666666667,0.9766,0.9997666666666667,0.9797,0.99835,0.9785
32,True,0.9974833130836487,0.9775999784469604,0.95175,0.9433,0.99355,0.9788,0.9908833333333333,0.9737,0.997,0.9784,0.99975,0.9796,0.9981333333333333,0.9777
32,True,0.9980000257492065,0.9768999814987183,0.9501666666666667,0.943,0.9937,0.9795,0.9911666666666666,0.9728,0.9980833333333333,0.9779,0.99985,0.9801,0.9984833333333333,0.9784
32,True,0.9973833560943604,0.9794999957084656,0.9473166666666667,0.9402,0.9932166666666666,0.9786,0.9916166666666667,0.9732,0.9978166666666667,0.9785,0.9998166666666667,0.9803,0.9984,0.9786
32,True,0.9974666833877563,0.9799000024795532,0.9425,0.9395,0.9931833333333333,0.9786,0.9915166666666667,0.9728,0.9976666666666667,0.9803,0.9997833333333334,0.9815,0.99835,0.9781
32,True,0.9975666403770447,0.9779999852180481,0.9468333333333333,0.9421,0.9936,0.9795,0.9899333333333333,0.9734,0.99755,0.9775,0.9996,0.9806,0.9979,0.978
32,False,0.9975166916847229,0.9778000116348267,0.9429,0.9365,0.99725,0.9799,0.9966166666666667,0.9788,0.99715,0.9755,0.9993333333333333,0.9793,0.9972333333333333,0.9761
32,False,0.9970499873161316,0.9804999828338623,0.9465333333333333,0.9401,0.9970166666666667,0.9815,0.9971333333333333,0.9793,0.9980166666666667,0.9792,0.9994666666666666,0.9827,0.9976833333333334,0.9801
32,False,0.9975000023841858,0.9790999889373779,0.9454666666666667,0.9401,0.9975,0.9801,0.9981333333333333,0.9802,0.99795,0.9795,0.9997166666666667,0.9784,0.9982,0.9782
32,False,0.9980000257492065,0.9776999950408936,0.9479666666666666,0.9444,0.9968333333333333,0.9795,0.9969666666666667,0.9769,0.99665,0.9774,0.9994333333333333,0.9775,0.9962,0.9732
32,False,0.9979833364486694,0.9812999963760376,0.9490833333333333,0.9415,0.9972666666666666,0.9806,0.9979666666666667,0.98,0.9981833333333333,0.9787,0.9996333333333334,0.98,0.9988166666666667,0.9795
32,False,0.9972166419029236,0.9811999797821045,0.9470833333333334,0.9405,0.9968833333333333,0.9815,0.9971833333333333,0.9806,0.9978,0.9813,0.9988666666666667,0.9809,0.9966166666666667,0.9796
32,False,0.9976166486740112,0.9764999747276306,0.9382,0.9321,0.9970666666666667,0.9791,0.9966666666666667,0.9769,0.9966333333333334,0.9762,0.99875,0.9771,0.9955166666666667,0.9753
32,False,0.9979166388511658,0.9800000190734863,0.9499,0.9439,0.9976166666666667,0.9811,0.9970666666666667,0.979,0.99755,0.9792,0.9994166666666666,0.9794,0.9978333333333333,0.9792
32,False,0.9978333115577698,0.9812999963760376,0.94885,0.944,0.9970833333333333,0.982,0.9970666666666667,0.9803,0.99715,0.9808,0.9990666666666667,0.9815,0.9962666666666666,0.9789
32,False,0.9977666735649109,0.982200026512146,0.943,0.9387,0.9973166666666666,0.9812,0.9976666666666667,0.9789,0.9985666666666667,0.9829,0.9997666666666667,0.9813,0.9983,0.9808
32,False,0.9976000189781189,0.9807000160217285,0.9435833333333333,0.9371,0.9973166666666666,0.9824,0.9970666666666667,0.9802,0.9974,0.9795,0.9994333333333333,0.9798,0.9963166666666666,0.9776
32,False,0.9973000288009644,0.9799000024795532,0.9436166666666667,0.9397,0.9970666666666667,0.9812,0.9969333333333333,0.9779,0.9973666666666666,0.979,0.9992166666666666,0.9789,0.99755,0.9786
32,False,0.9978833198547363,0.9815999865531921,0.94885,0.9433,0.99645,0.98,0.997,0.9814,0.9979,0.9811,0.99965,0.9808,0.9979666666666667,0.9789
32,False,0.9980499744415283,0.9815000295639038,0.94205,0.9383,0.9974833333333334,0.9812,0.9972,0.9792,0.9976833333333334,0.9797,0.9994166666666666,0.9823,0.9985166666666667,0.9802
32,False,0.9972333312034607,0.980400025844574,0.9501,0.946,0.9973,0.9811,0.9975833333333334,0.9782,0.9987833333333334,0.9797,0.9998333333333334,0.9803,0.99725,0.9774
32,False,0.997083306312561,0.9790999889373779,0.9482166666666667,0.9421,0.9971333333333333,0.98,0.9972666666666666,0.9799,0.9967,0.9788,0.99925,0.9787,0.9983,0.9799
32,False,0.997866690158844,0.9793999791145325,0.9458,0.9436,0.99725,0.9823,0.9970666666666667,0.9792,0.9985166666666667,0.9792,0.99945,0.9785,0.9964666666666666,0.9756
32,False,0.9967666864395142,0.9757000207901001,0.9481,0.9419,0.9965833333333334,0.9796,0.9959666666666667,0.9783,0.9967666666666667,0.9773,0.9988833333333333,0.9774,0.9942833333333333,0.9744
32,False,0.9976333379745483,0.9810000061988831,0.9454,0.9402,0.9974666666666666,0.981,0.9976,0.9807,0.9973166666666666,0.9785,0.9998,0.9814,0.9981833333333333,0.9802
32,False,0.9973333477973938,0.9811999797821045,0.9485833333333333,0.9451,0.9973166666666666,0.9796,0.99705,0.9794,0.998,0.9798,0.9996333333333334,0.9808,0.9979666666666667,0.978
32,False,0.997083306312561,0.9796000123023987,0.9513333333333334,0.9476,0.9973833333333333,0.9796,0.99685,0.9797,0.9971666666666666,0.9795,0.9992833333333333,0.9806,0.996,0.9769
32,False,0.9980833530426025,0.9811000227928162,0.9445833333333333,0.9399,0.9973833333333333,0.9802,0.99745,0.9799,0.99775,0.9803,0.9993,0.9794,0.9977,0.9792
32,False,0.9970666766166687,0.9761999845504761,0.9466,0.9425,0.9965166666666667,0.9804,0.99575,0.9753,0.9970666666666667,0.9782,0.9983,0.9775,0.9955833333333334,0.9769
32,False,0.9982333183288574,0.974399983882904,0.9491666666666667,0.9431,0.9974666666666666,0.9798,0.9974333333333333,0.9787,0.9969833333333333,0.9783,0.9990333333333333,0.9776,0.9962,0.9758
32,False,0.9969666600227356,0.9779999852180481,0.9475333333333333,0.9416,0.9968333333333333,0.9803,0.9961,0.976,0.99685,0.9762,0.9990833333333333,0.9783,0.9943833333333333,0.9755
