regularization,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
dropout_0.5,True,0.6967666745185852,0.7506999969482422,0.6557,0.6517,0.6649833333333334,0.6628,0.7471666666666666,0.7374,0.6643,0.6609,0.6700666666666667,0.6662,0.7681166666666667,0.762
dropout_0.5,True,0.6843500137329102,0.7494000196456909,0.6450166666666667,0.6385,0.6525,0.647,0.7545833333333334,0.7512,0.6511166666666667,0.6455,0.6528,0.6454,0.7623166666666666,0.757
dropout_0.5,True,0.6906166672706604,0.7508000135421753,0.6550833333333334,0.6528,0.6637666666666666,0.6614,0.7585666666666666,0.7541,0.6625,0.6599,0.6645666666666666,0.6591,0.7648333333333334,0.7575
dropout_0.5,True,0.722266674041748,0.7455000281333923,0.7187333333333333,0.7176,0.7315833333333334,0.7297,0.8260166666666666,0.827,0.7369,0.7329,0.7438833333333333,0.7403,0.83765,0.8353
dropout_0.5,True,0.607616662979126,0.6561999917030334,0.5649333333333333,0.5654,0.5739,0.5731,0.65865,0.6543,0.6559166666666667,0.6568,0.6705,0.6662,0.6745166666666667,0.6695
dropout_0.5,True,0.6671666502952576,0.7465999722480774,0.7475833333333334,0.7437,0.7584,0.7531,0.75495,0.7517,0.7561666666666667,0.7524,0.7585666666666666,0.7536,0.7590833333333333,0.7529
dropout_0.5,True,0.6782666444778442,0.7502999901771545,0.65105,0.6509,0.6621333333333334,0.6579,0.75695,0.7532,0.6601666666666667,0.6581,0.6632666666666667,0.6598,0.76225,0.7553
dropout_0.5,True,0.6918500065803528,0.7522000074386597,0.6468,0.6406,0.656,0.6506,0.7609,0.7584,0.6546333333333333,0.6481,0.6567,0.6499,0.76865,0.7622
dropout_0.5,True,0.6521999835968018,0.7099000215530396,0.7360833333333333,0.736,0.7468666666666667,0.7458,0.7515333333333334,0.742,0.7441666666666666,0.7416,0.7497,0.7488,0.7568666666666667,0.7514
dropout_0.5,False,0.8997666835784912,0.9488000273704529,0.8255333333333333,0.8203,0.8455166666666667,0.8369,0.9450333333333333,0.9381,0.84195,0.8345,0.95665,0.9513,0.9566166666666667,0.9504
dropout_0.5,False,0.8643500208854675,0.9279000163078308,0.8214333333333333,0.8232,0.92975,0.925,0.8184166666666667,0.8133,0.9205166666666666,0.9176,0.9396666666666667,0.9367,0.9388166666666666,0.9363
dropout_0.5,False,0.8671500086784363,0.930899977684021,0.8086666666666666,0.8057,0.93465,0.9295,0.92945,0.9235,0.9328,0.9249,0.9459,0.9367,0.9461,0.9357
dropout_0.5,False,0.8109833598136902,0.8593999743461609,0.7428,0.7424,0.8555666666666667,0.8513,0.7583333333333333,0.7584,0.8552666666666666,0.8523,0.8725833333333334,0.8692,0.8699833333333333,0.8658
dropout_0.5,False,0.8960333466529846,0.9488999843597412,0.829,0.8228,0.9520666666666666,0.9472,0.9464,0.9424,0.8438,0.8366,0.9580833333333333,0.9515,0.9576833333333333,0.9514
dropout_0.5,False,0.8733000159263611,0.9402999877929688,0.8163,0.8111,0.9454,0.9412,0.9345666666666667,0.9291,0.9386666666666666,0.9326,0.9514166666666667,0.9446,0.95015,0.9433
dropout_0.5,False,0.8074833154678345,0.8585000038146973,0.7407833333333333,0.7387,0.8556166666666667,0.8525,0.8562333333333333,0.8505,0.8536833333333333,0.8474,0.8724,0.8682,0.8695833333333334,0.8661
dropout_0.5,False,0.806850016117096,0.8636999726295471,0.7405166666666667,0.7359,0.8615,0.8549,0.8577166666666667,0.8547,0.86175,0.8541,0.8732833333333333,0.8669,0.8737833333333334,0.8673
dropout_0.5,False,0.7792166471481323,0.8503999710083008,0.8346833333333333,0.8355,0.8543,0.8527,0.8536166666666667,0.8517,0.8537166666666667,0.8529,0.859,0.8562,0.85705,0.8557
dropout_0.5,False,0.8052833080291748,0.8543999791145325,0.7388333333333333,0.7346,0.85605,0.8517,0.8553,0.8503,0.8569833333333333,0.8527,0.8678166666666667,0.8656,0.8649833333333333,0.8604
dropout_0.5,False,0.7596499919891357,0.8137999773025513,0.7395,0.739,0.84975,0.8403,0.76165,0.7553,0.7463,0.7392,0.7749333333333334,0.7668,0.8432666666666667,0.8372
dropout_0.5,False,0.8074166774749756,0.8604999780654907,0.7378,0.7376,0.8588666666666667,0.8532,0.8578166666666667,0.8535,0.8599666666666667,0.8555,0.8728333333333333,0.8687,0.8713833333333333,0.8681
dropout_0.5,False,0.8086666464805603,0.8554999828338623,0.7459166666666667,0.7438,0.8515,0.8443,0.84195,0.8405,0.8494,0.8441,0.87055,0.8648,0.8695333333333334,0.8636
dropout_0.5,False,0.8650333285331726,0.9110999703407288,0.8152,0.8148,0.9255,0.9245,0.8491666666666666,0.8462,0.8332833333333334,0.8361,0.9362666666666667,0.9342,0.9343,0.9329
dropout_0.5,False,0.8151500225067139,0.8600999712944031,0.7449166666666667,0.7421,0.8586,0.8543,0.8579333333333333,0.855,0.8583166666666666,0.8555,0.8743666666666666,0.8682,0.8731833333333333,0.8679
dropout_0.5,False,0.8145999908447266,0.8518000245094299,0.7445,0.7406,0.8605666666666667,0.8554,0.8546833333333334,0.8519,0.8589333333333333,0.8543,0.8736833333333334,0.8689,0.8732,0.8682
dropout_0.5,False,0.7894833087921143,0.8385999798774719,0.7435166666666667,0.7404,0.8478833333333333,0.8373,0.8487833333333333,0.8391,0.8522,0.8422,0.8606,0.8494,0.8579,0.8479
dropout_0.5,False,0.8618333339691162,0.9276999831199646,0.8200833333333334,0.8219,0.93285,0.9279,0.9257333333333333,0.9236,0.92945,0.9235,0.9401166666666667,0.9339,0.9399166666666666,0.934
dropout_0.5,False,0.7880666851997375,0.8445000052452087,0.73505,0.7298,0.8644833333333334,0.8572,0.7602833333333333,0.7575,0.8493666666666667,0.8448,0.77465,0.7687,0.8580833333333333,0.8526
dropout_0.5,False,0.8145833611488342,0.863099992275238,0.7498833333333333,0.7462,0.86265,0.8548,0.85885,0.8496,0.8645833333333334,0.8564,0.8740666666666667,0.869,0.87295,0.8672
dropout_0.5,False,0.7816500067710876,0.8457000255584717,0.8293833333333334,0.8304,0.8512333333333333,0.848,0.7574833333333333,0.753,0.84355,0.8367,0.854,0.8481,0.8535833333333334,0.8488
dropout_0.5,False,0.7578333616256714,0.8216000199317932,0.7136833333333333,0.7114,0.8223333333333334,0.8172,0.8203833333333334,0.8133,0.82205,0.8153,0.8299333333333333,0.8229,0.8294,0.8222
dropout_0.5,False,0.7437499761581421,0.8130999803543091,0.72125,0.7224,0.8429833333333333,0.8372,0.7166833333333333,0.7141,0.8172333333333334,0.821,0.7279833333333333,0.7229,0.82845,0.8261
dropout_0.5,False,0.7876666784286499,0.8596000075340271,0.7526166666666667,0.7487,0.8619166666666667,0.8554,0.7683333333333333,0.7605,0.8586666666666667,0.852,0.8664,0.8602,0.8650833333333333,0.8596
dropout_0.5,False,0.7947499752044678,0.848800003528595,0.8399833333333333,0.834,0.8597,0.849,0.8565833333333334,0.8456,0.8559333333333333,0.8477,0.8683333333333333,0.859,0.8672333333333333,0.8591
