layer_base_width,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
64,False,0.9964500069618225,0.979200005531311,0.9499,0.9422,0.98665,0.9725,0.9951666666666666,0.9762,0.9982833333333333,0.9791,0.9987666666666667,0.9796,0.9987666666666667,0.9784
64,False,0.9977999925613403,0.9786999821662903,0.9484333333333334,0.9429,0.9871333333333333,0.9727,0.9960666666666667,0.9781,0.9978833333333333,0.9808,0.9984333333333333,0.9792,0.9976833333333334,0.979
64,False,0.9969666600227356,0.9757999777793884,0.9484166666666667,0.943,0.9883666666666666,0.9724,0.9962166666666666,0.9758,0.9980333333333333,0.9776,0.9976833333333334,0.9773,0.9977166666666667,0.9764
64,False,0.9976500272750854,0.9779000282287598,0.9490166666666666,0.9444,0.9859166666666667,0.9711,0.9953833333333333,0.9771,0.9968666666666667,0.978,0.99805,0.9783,0.99755,0.9777
64,False,0.9969833493232727,0.974399983882904,0.945,0.9406,0.9864166666666667,0.9696,0.9937666666666667,0.9753,0.9974666666666666,0.9772,0.9976333333333334,0.9771,0.9970166666666667,0.9766
64,False,0.9976000189781189,0.977400004863739,0.9479666666666666,0.9425,0.9839666666666667,0.97,0.9923333333333333,0.9755,0.9964666666666666,0.9778,0.9966666666666667,0.9787,0.99655,0.9782
64,False,0.997783362865448,0.9736999869346619,0.93975,0.9346,0.98485,0.9699,0.9936666666666667,0.9743,0.99515,0.9746,0.99615,0.9756,0.9952833333333333,0.9749
64,False,0.9978833198547363,0.9786999821662903,0.9476833333333333,0.9423,0.9857666666666667,0.9725,0.9958833333333333,0.9781,0.99735,0.979,0.9984833333333333,0.9791,0.9980666666666667,0.9782
64,False,0.9976666569709778,0.9782000184059143,0.9388166666666666,0.9337,0.9855166666666667,0.9734,0.9956666666666667,0.976,0.99765,0.9794,0.9978333333333333,0.9781,0.9979833333333333,0.978
64,False,0.9973333477973938,0.9790999889373779,0.9532333333333334,0.9455,0.9880166666666667,0.9731,0.9951166666666666,0.978,0.9975,0.979,0.9983,0.9807,0.9977,0.9777
64,False,0.9974833130836487,0.9794999957084656,0.94175,0.9357,0.9871,0.9717,0.9963833333333333,0.9771,0.9976333333333334,0.9784,0.9984333333333333,0.9783,0.9982833333333333,0.9783
128,True,0.9976000189781189,0.9776999950408936,0.9531833333333334,0.9474,0.9782166666666666,0.9662,0.9940666666666667,0.9752,0.99885,0.9797,0.9991833333333333,0.9796,0.9988166666666667,0.9782
128,True,0.9979833364486694,0.9815000295639038,0.9550333333333333,0.9484,0.9795833333333334,0.9673,0.9940166666666667,0.976,0.9984166666666666,0.9803,0.9993333333333333,0.9815,0.9991333333333333,0.9799
128,True,0.9979333281517029,0.979200005531311,0.9565,0.9511,0.9788,0.9675,0.9942666666666666,0.9771,0.9987166666666667,0.9811,0.999,0.9808,0.9989666666666667,0.979
128,True,0.997866690158844,0.9804999828338623,0.9540333333333333,0.9509,0.9774333333333334,0.9675,0.9923333333333333,0.9747,0.9978833333333333,0.9795,0.9986166666666667,0.9809,0.9985,0.9801
128,True,0.9978833198547363,0.979200005531311,0.9543166666666667,0.9461,0.9774166666666667,0.9675,0.9945833333333334,0.9751,0.99835,0.9779,0.9989666666666667,0.9784,0.9984666666666666,0.9786
128,True,0.9979166388511658,0.9814000129699707,0.9568,0.9501,0.979,0.9656,0.9954666666666667,0.9772,0.99885,0.9808,0.9992666666666666,0.9805,0.9992166666666666,0.9806
128,True,0.9970499873161316,0.9781000018119812,0.9534333333333334,0.9488,0.9784166666666667,0.966,0.99445,0.9762,0.9981666666666666,0.9794,0.9987166666666667,0.9807,0.9982166666666666,0.9796
128,True,0.9982666373252869,0.9825000166893005,0.9495333333333333,0.9448,0.9786333333333334,0.9692,0.9944,0.9772,0.9988,0.9819,0.9995333333333334,0.9822,0.9990666666666667,0.981
128,True,0.9979166388511658,0.9782999753952026,0.9557166666666667,0.949,0.9776,0.9663,0.9924833333333334,0.9745,0.99725,0.9799,0.9979833333333333,0.9809,0.99705,0.9779
128,True,0.9982666373252869,0.9797000288963318,0.9591333333333333,0.9526,0.9804333333333334,0.9703,0.9944666666666667,0.9781,0.99805,0.9799,0.999,0.9808,0.9982833333333333,0.9788
128,True,0.9977666735649109,0.9793000221252441,0.95905,0.9511,0.9787,0.9668,0.99475,0.975,0.9980166666666667,0.9785,0.9989333333333333,0.9801,0.9980833333333333,0.978
128,True,0.9971333146095276,0.9781000018119812,0.9571,0.9534,0.97895,0.967,0.9945166666666667,0.9761,0.9978166666666667,0.9792,0.9989166666666667,0.9798,0.9987333333333334,0.9781
128,True,0.9975333213806152,0.9789999723434448,0.9499,0.9456,0.9770833333333333,0.9655,0.99275,0.975,0.998,0.9784,0.9988666666666667,0.9795,0.9984833333333333,0.9796
128,True,0.9984333515167236,0.9779999852180481,0.9543166666666667,0.949,0.9771333333333333,0.9668,0.9931833333333333,0.9745,0.9984,0.9798,0.9988333333333334,0.9793,0.99815,0.9794
128,True,0.9987000226974487,0.9797000288963318,0.9563666666666667,0.9508,0.97975,0.9662,0.994,0.9742,0.9983166666666666,0.9789,0.9990833333333333,0.9803,0.99875,0.9791
128,True,0.9980166554450989,0.9753000140190125,0.9510333333333333,0.9464,0.97715,0.9679,0.9912666666666666,0.9747,0.9974166666666666,0.9783,0.9980166666666667,0.9784,0.99675,0.9768
128,True,0.9986000061035156,0.98089998960495,0.9575666666666667,0.9535,0.9819,0.969,0.9956833333333334,0.9773,0.99865,0.981,0.9991333333333333,0.9813,0.9992,0.9807
128,True,0.9974666833877563,0.9789000153541565,0.9599833333333333,0.9519,0.9787,0.9663,0.9932666666666666,0.976,0.9973166666666666,0.9791,0.9982166666666666,0.9806,0.9968666666666667,0.9799
128,True,0.9979666471481323,0.9781000018119812,0.9574833333333334,0.9515,0.9777166666666667,0.9679,0.9931166666666666,0.9756,0.9978333333333333,0.9805,0.99875,0.9816,0.9977166666666667,0.98
128,True,0.9985833168029785,0.9747999906539917,0.9589,0.9526,0.9794,0.9673,0.99405,0.9754,0.9978166666666667,0.9784,0.99865,0.9793,0.9974166666666666,0.9764
128,True,0.9977499842643738,0.9799000024795532,0.95645,0.9479,0.9786333333333334,0.9663,0.9926,0.9734,0.9985333333333334,0.9792,0.9989333333333333,0.9792,0.9986833333333334,0.978
128,True,0.9982500076293945,0.9764999747276306,0.95395,0.9501,0.9794166666666667,0.966,0.99315,0.9754,0.9969833333333333,0.978,0.9984833333333333,0.9792,0.9972666666666666,0.9776
128,True,0.9974833130836487,0.9803000092506409,0.9558666666666666,0.9492,0.9793333333333333,0.9686,0.9939,0.9789,0.9982333333333333,0.9799,0.9984,0.9819,0.9979166666666667,0.9808
128,True,0.9981833100318909,0.9801999926567078,0.9561833333333334,0.9539,0.9792166666666666,0.9668,0.996,0.9772,0.9986,0.9792,0.99945,0.9806,0.9993333333333333,0.9801
128,True,0.9977499842643738,0.9790999889373779,0.9583833333333334,0.9528,0.9803833333333334,0.9687,0.9946166666666667,0.9743,0.9978,0.9787,0.9985833333333334,0.9803,0.9977166666666667,0.9797
128,False,0.9983166456222534,0.9811999797821045,0.9669166666666666,0.9596,0.9955166666666667,0.9805,0.9982833333333333,0.9816,0.9989166666666667,0.9811,0.9991,0.9804,0.9983666666666666,0.9786
128,False,0.9981499910354614,0.9811999797821045,0.968,0.9606,0.9942,0.9786,0.99785,0.9811,0.9987333333333334,0.9812,0.9986666666666667,0.9827,0.9988833333333333,0.9801
128,False,0.9979000091552734,0.9832000136375427,0.9682,0.9596,0.9942666666666666,0.9792,0.9986833333333334,0.982,0.9986666666666667,0.9826,0.9992333333333333,0.9826,0.9987666666666667,0.9804
128,False,0.9975333213806152,0.9825999736785889,0.9664,0.9607,0.99525,0.9817,0.9983333333333333,0.9817,0.9985333333333334,0.9822,0.9985666666666667,0.9809,0.9983833333333333,0.9809
128,False,0.9986166954040527,0.9819999933242798,0.9672333333333333,0.9591,0.9950666666666667,0.9796,0.99755,0.9805,0.9986,0.9825,0.9983166666666666,0.9808,0.99865,0.9813
128,False,0.9977499842643738,0.9805999994277954,0.9662833333333334,0.9573,0.9953333333333333,0.98,0.9977666666666667,0.98,0.9982,0.98,0.9987833333333334,0.9807,0.99775,0.9795
128,False,0.998116672039032,0.9785000085830688,0.9651666666666666,0.9572,0.995,0.978,0.9981666666666666,0.9793,0.9984166666666666,0.98,0.9982666666666666,0.9794,0.9975666666666667,0.9791
128,False,0.9977499842643738,0.9803000092506409,0.9660833333333333,0.9576,0.9949666666666667,0.9801,0.99775,0.9802,0.9980666666666667,0.9804,0.9986333333333334,0.9799,0.9974833333333334,0.979
128,False,0.9976000189781189,0.9810000061988831,0.9662,0.9573,0.99485,0.9793,0.9984166666666666,0.9814,0.999,0.9818,0.9989666666666667,0.981,0.9983833333333333,0.9785
128,False,0.9979666471481323,0.9821000099182129,0.9689,0.9571,0.9950833333333333,0.9797,0.99865,0.9821,0.9990333333333333,0.9817,0.99885,0.9807,0.9986,0.9809
128,False,0.9971166849136353,0.9783999919891357,0.9705833333333334,0.9606,0.9948,0.9779,0.99725,0.9803,0.99785,0.9809,0.9979333333333333,0.9797,0.9970166666666667,0.9797
128,False,0.9980666637420654,0.9828000068664551,0.9655333333333334,0.9578,0.99355,0.9781,0.9981,0.9818,0.9988833333333333,0.981,0.999,0.9816,0.9985,0.9808
128,False,0.9979666471481323,0.9797999858856201,0.96155,0.957,0.9952166666666666,0.9799,0.9979333333333333,0.9807,0.9984333333333333,0.9811,0.9980166666666667,0.9797,0.9976666666666667,0.9786
128,False,0.997866690158844,0.9799000024795532,0.9672333333333333,0.957,0.99465,0.9784,0.9982166666666666,0.9817,0.9981333333333333,0.981,0.9980166666666667,0.9803,0.9976666666666667,0.9793
128,False,0.9978833198547363,0.9785000085830688,0.9674166666666667,0.9605,0.9936666666666667,0.9763,0.9968333333333333,0.9786,0.99765,0.9795,0.9972,0.9785,0.99645,0.9765
128,False,0.998199999332428,0.9815999865531921,0.9679833333333333,0.9574,0.9952833333333333,0.9788,0.9986166666666667,0.9834,0.9987,0.9816,0.9989166666666667,0.9803,0.9984666666666666,0.9801
128,False,0.9987166523933411,0.9825999736785889,0.9676833333333333,0.9602,0.9957333333333334,0.9795,0.9982,0.9806,0.9984166666666666,0.9815,0.9990833333333333,0.983,0.9987333333333334,0.9807
128,False,0.9984666705131531,0.9812999963760376,0.96485,0.9552,0.9945166666666667,0.9784,0.9982,0.9807,0.9992333333333333,0.9803,0.99915,0.9805,0.9993,0.9806
128,False,0.9973499774932861,0.9832000136375427,0.9685833333333334,0.9608,0.9948166666666667,0.9794,0.9983833333333333,0.9817,0.9988333333333334,0.9825,0.9987166666666667,0.9813,0.9982666666666666,0.9816
128,False,0.9976166486740112,0.9829999804496765,0.96595,0.956,0.9954833333333334,0.9813,0.9979666666666667,0.9822,0.9982166666666666,0.9825,0.9988833333333333,0.9831,0.9979166666666667,0.9813
128,False,0.9980833530426025,0.9799000024795532,0.9695,0.9581,0.99495,0.9799,0.9979,0.9803,0.9988,0.9797,0.99865,0.9801,0.9979666666666667,0.979
128,False,0.9976833462715149,0.9818999767303467,0.96625,0.9591,0.9931666666666666,0.9789,0.9976166666666667,0.9808,0.9985333333333334,0.9819,0.9988,0.9801,0.9977333333333334,0.9784
128,False,0.9979833364486694,0.9811000227928162,0.96465,0.9566,0.99425,0.9784,0.99805,0.9802,0.9986333333333334,0.9805,0.999,0.9824,0.9986166666666667,0.9802
128,False,0.9981499910354614,0.9750999808311462,0.9634333333333334,0.9542,0.9940333333333333,0.9795,0.9966833333333334,0.9785,0.99575,0.9774,0.9965333333333334,0.9776,0.9954333333333333,0.977
128,False,0.9983500242233276,0.9769999980926514,0.96805,0.96,0.9948833333333333,0.9803,0.9966,0.9787,0.9973166666666666,0.9803,0.9975833333333334,0.9798,0.9962833333333333,0.9789
256,True,0.9975333213806152,0.9811000227928162,0.9727,0.9639,0.9876666666666667,0.9735,0.9962333333333333,0.9794,0.9986833333333334,0.9839,0.9992333333333333,0.9837,0.9986833333333334,0.9818
256,True,0.9984333515167236,0.9805999994277954,0.9748333333333333,0.9695,0.9880833333333333,0.9769,0.9969,0.9794,0.9986,0.9818,0.9991833333333333,0.9826,0.9981,0.9797
256,True,0.9973999857902527,0.9807000160217285,0.9741166666666666,0.9642,0.9871666666666666,0.9742,0.99735,0.9812,0.9985666666666667,0.9815,0.9993666666666666,0.9824,0.9984333333333333,0.9808
256,True,0.9978833198547363,0.9796000123023987,0.9724833333333334,0.9642,0.9880333333333333,0.975,0.9965333333333334,0.9802,0.9986166666666667,0.982,0.9992666666666666,0.9814,0.9982166666666666,0.9797
256,True,0.9980166554450989,0.9807999730110168,0.9742,0.9648,0.9877166666666667,0.9742,0.9972166666666666,0.9805,0.999,0.9813,0.9995833333333334,0.9816,0.9989166666666667,0.9801
256,True,0.9979000091552734,0.98089998960495,0.9735166666666667,0.9632,0.9878,0.9761,0.9971166666666667,0.9798,0.9991166666666667,0.9813,0.9996333333333334,0.9829,0.9988833333333333,0.9803
256,True,0.9980833530426025,0.9833999872207642,0.97485,0.9656,0.9879333333333333,0.9751,0.99645,0.9801,0.99885,0.9825,0.9992833333333333,0.9831,0.99855,0.9824
256,True,0.9977999925613403,0.9836999773979187,0.9730666666666666,0.9663,0.98795,0.9753,0.9964833333333334,0.9818,0.9983,0.9831,0.99925,0.9841,0.9979666666666667,0.9832
256,True,0.997083306312561,0.9783999919891357,0.9724166666666667,0.9655,0.9859833333333333,0.9743,0.9953666666666666,0.9784,0.99755,0.9797,0.9984333333333333,0.9805,0.9978333333333333,0.9787
256,True,0.9979666471481323,0.9789999723434448,0.9731333333333333,0.9651,0.9868833333333333,0.9751,0.99635,0.9789,0.9980166666666667,0.9797,0.9985166666666667,0.9803,0.99675,0.9783
256,True,0.9983333349227905,0.9768000245094299,0.9745666666666667,0.9644,0.98875,0.9748,0.9975166666666667,0.9807,0.9989166666666667,0.9816,0.99945,0.9833,0.9978666666666667,0.9804
256,True,0.9972500205039978,0.984000027179718,0.97495,0.9672,0.9885166666666667,0.9761,0.9974,0.9823,0.9990666666666667,0.984,0.9995,0.9842,0.9989333333333333,0.9825
256,True,0.9974166750907898,0.9790999889373779,0.9722666666666666,0.9637,0.9884333333333334,0.9753,0.99665,0.9792,0.99835,0.9806,0.9991166666666667,0.9816,0.9983333333333333,0.978
256,True,0.99795001745224,0.9821000099182129,0.97405,0.967,0.9882833333333333,0.9748,0.9967333333333334,0.982,0.9991833333333333,0.983,0.9995833333333334,0.9836,0.9988,0.9825
256,True,0.9978500008583069,0.9818999767303467,0.9744333333333334,0.9686,0.9884,0.9767,0.9972,0.9813,0.9989166666666667,0.9825,0.99935,0.9834,0.9986166666666667,0.9826
256,True,0.9975666403770447,0.9822999835014343,0.9752666666666666,0.9656,0.9878166666666667,0.9748,0.9968333333333333,0.9809,0.9984666666666666,0.98,0.99935,0.9819,0.9980333333333333,0.9803
256,True,0.9973833560943604,0.9810000061988831,0.9732666666666666,0.9636,0.9872666666666666,0.9741,0.9962333333333333,0.9791,0.9990666666666667,0.9821,0.9994166666666666,0.9828,0.9980833333333333,0.9802
256,True,0.9976833462715149,0.9779000282287598,0.9734666666666667,0.9643,0.9877333333333334,0.9723,0.9971,0.9787,0.9981833333333333,0.9796,0.999,0.9806,0.9978,0.9777
256,True,0.9975666403770447,0.980400025844574,0.97495,0.9654,0.9880166666666667,0.9749,0.9966666666666667,0.98,0.9990833333333333,0.9815,0.9993833333333333,0.9825,0.99835,0.9798
256,True,0.9979333281517029,0.9779000282287598,0.9746166666666667,0.9653,0.9879333333333333,0.975,0.9963,0.9772,0.9982166666666666,0.9792,0.9990333333333333,0.9809,0.99795,0.9799
256,True,0.9984666705131531,0.9810000061988831,0.9723833333333334,0.9652,0.9872166666666666,0.9764,0.9976333333333334,0.9819,0.9991166666666667,0.9814,0.9995166666666667,0.9823,0.9987333333333334,0.9794
256,True,0.9974166750907898,0.9800999760627747,0.97405,0.9676,0.98785,0.975,0.9963166666666666,0.9803,0.9986166666666667,0.9806,0.9994333333333333,0.9825,0.9981,0.9802
256,True,0.9983000159263611,0.9822999835014343,0.9734666666666667,0.966,0.9884833333333334,0.976,0.9975333333333334,0.9814,0.99905,0.9827,0.9994166666666666,0.9835,0.9988666666666667,0.9818
256,True,0.9978166818618774,0.9800000190734863,0.9745333333333334,0.9654,0.9882833333333333,0.9745,0.9957166666666667,0.9792,0.9977666666666667,0.9809,0.9986833333333334,0.9818,0.9976333333333334,0.9808
256,True,0.9978333115577698,0.9807000160217285,0.9740833333333333,0.9636,0.9877333333333334,0.9744,0.9974333333333333,0.9808,0.9986833333333334,0.9812,0.99925,0.9816,0.9984166666666666,0.9795
256,False,0.9983833432197571,0.9818000197410583,0.9767333333333333,0.9648,0.997,0.9806,0.99875,0.9829,0.9990333333333333,0.9826,0.999,0.9811,0.9984666666666666,0.981
256,False,0.9978333115577698,0.9810000061988831,0.9802833333333333,0.9702,0.9970333333333333,0.9827,0.9984333333333333,0.9826,0.9987833333333334,0.981,0.99795,0.9809,0.9971,0.9789
256,False,0.9977499842643738,0.9817000031471252,0.97975,0.9687,0.997,0.9817,0.9980166666666667,0.983,0.99795,0.9815,0.9977,0.9817,0.9965166666666667,0.9799
256,False,0.9980499744415283,0.9846000075340271,0.9785166666666667,0.9674,0.9976333333333334,0.9803,0.999,0.9838,0.9991666666666666,0.9835,0.9991,0.9827,0.9979666666666667,0.9797
256,False,0.9983166456222534,0.9840999841690063,0.97775,0.9668,0.9970166666666667,0.982,0.9987666666666667,0.9843,0.9989166666666667,0.9836,0.9987,0.983,0.9976333333333334,0.981
256,False,0.9983999729156494,0.9818000197410583,0.9807166666666667,0.9683,0.9975333333333334,0.9831,0.9990833333333333,0.9834,0.9991,0.9833,0.9989666666666667,0.9829,0.99685,0.9802
256,False,0.998283326625824,0.9828000068664551,0.9791833333333333,0.9692,0.9974,0.9822,0.9987333333333334,0.9824,0.99855,0.983,0.9983333333333333,0.9819,0.9972833333333333,0.9811
256,False,0.9984666705131531,0.9851999878883362,0.9785666666666667,0.9687,0.9978166666666667,0.9818,0.9991833333333333,0.9835,0.9993833333333333,0.9841,0.9993,0.9829,0.9989,0.9818
256,False,0.9978500008583069,0.9830999970436096,0.97955,0.9701,0.9972666666666666,0.9834,0.9987666666666667,0.9823,0.9992,0.9834,0.9989833333333333,0.9825,0.9978333333333333,0.9801
256,False,0.9974833130836487,0.9818000197410583,0.9778666666666667,0.9687,0.9969666666666667,0.9816,0.9986333333333334,0.9819,0.99885,0.9826,0.9988666666666667,0.9821,0.9980333333333333,0.981
256,False,0.9988833069801331,0.982699990272522,0.979,0.9692,0.99775,0.9816,0.9990166666666667,0.9837,0.9992333333333333,0.985,0.9992333333333333,0.9827,0.9983,0.9808
256,False,0.9988166689872742,0.983299970626831,0.9802666666666666,0.967,0.9969333333333333,0.9825,0.9985166666666667,0.9825,0.9986666666666667,0.9835,0.99895,0.9831,0.9978166666666667,0.9811
256,False,0.9972000122070312,0.983299970626831,0.9785,0.9649,0.99775,0.9828,0.9989833333333333,0.9826,0.99925,0.9824,0.9993,0.9836,0.9984333333333333,0.9805
256,False,0.9984833598136902,0.9840999841690063,0.9800833333333333,0.9685,0.9973666666666666,0.9827,0.9990666666666667,0.9824,0.9992166666666666,0.9843,0.9991666666666666,0.984,0.9983666666666666,0.9821
256,False,0.9981833100318909,0.9821000099182129,0.9807333333333333,0.9682,0.9972666666666666,0.9821,0.99855,0.9811,0.9984166666666666,0.9805,0.9984166666666666,0.9814,0.9971666666666666,0.9799
256,False,0.9985499978065491,0.9839000105857849,0.97975,0.9688,0.99755,0.9838,0.9992166666666666,0.9834,0.9992166666666666,0.9832,0.9993,0.9835,0.99885,0.9819
256,False,0.9976999759674072,0.983299970626831,0.9799833333333333,0.9678,0.9969833333333333,0.9836,0.9986666666666667,0.9843,0.9984333333333333,0.9833,0.99915,0.9828,0.9981666666666666,0.9813
256,False,0.9981333613395691,0.9815000295639038,0.9790833333333333,0.9676,0.9964,0.9816,0.9985,0.9827,0.9985333333333334,0.9807,0.9985333333333334,0.982,0.99705,0.9789
256,False,0.9975833296775818,0.9814000129699707,0.9782666666666666,0.9676,0.9967333333333334,0.9811,0.9975833333333334,0.9814,0.9973833333333333,0.9813,0.9977333333333334,0.9809,0.9957,0.9782
256,False,0.9989500045776367,0.98089998960495,0.9774333333333334,0.9661,0.99645,0.983,0.9976666666666667,0.9827,0.9976666666666667,0.982,0.9975666666666667,0.9798,0.9960333333333333,0.9798
256,False,0.9986166954040527,0.98089998960495,0.9772166666666666,0.9664,0.9971166666666667,0.983,0.9986833333333334,0.9813,0.9986166666666667,0.9818,0.9990333333333333,0.9823,0.99835,0.979
256,False,0.9984833598136902,0.9804999828338623,0.9801,0.9684,0.9973666666666666,0.9812,0.9991,0.9825,0.9989666666666667,0.9818,0.9988,0.9799,0.9980666666666667,0.979
256,False,0.9984999895095825,0.9819999933242798,0.9800666666666666,0.9703,0.9976833333333334,0.9824,0.9988833333333333,0.9824,0.9991833333333333,0.983,0.9989333333333333,0.9815,0.9972166666666666,0.9808
256,False,0.9972000122070312,0.9817000031471252,0.9791833333333333,0.9703,0.9973166666666666,0.9818,0.9980666666666667,0.9824,0.9976833333333334,0.9813,0.9985166666666667,0.9824,0.99655,0.9802
256,False,0.9983333349227905,0.9815000295639038,0.9789666666666667,0.9674,0.9969833333333333,0.9821,0.9983333333333333,0.9815,0.9978833333333333,0.9809,0.9980666666666667,0.9823,0.9961,0.9774
512,True,0.9974666833877563,0.982200026512146,0.9844833333333334,0.9725,0.9934166666666666,0.9792,0.9973666666666666,0.9815,0.9992,0.9825,0.9996333333333334,0.9833,0.9984666666666666,0.9808
512,True,0.9985499978065491,0.9815000295639038,0.9841333333333333,0.9764,0.9932666666666666,0.9802,0.9976333333333334,0.9814,0.99915,0.9832,0.99945,0.9828,0.9981666666666666,0.9802
512,True,0.9974666833877563,0.9797999858856201,0.9835166666666667,0.9721,0.9933833333333333,0.9805,0.9979666666666667,0.9789,0.99935,0.9824,0.9995,0.9823,0.9976166666666667,0.9783
512,True,0.998033344745636,0.9830999970436096,0.9837333333333333,0.9717,0.9931833333333333,0.9786,0.9980833333333333,0.9817,0.9994,0.9848,0.9996166666666667,0.9846,0.99755,0.9817
512,True,0.9980999827384949,0.9833999872207642,0.9849,0.9745,0.9932333333333333,0.9802,0.9979833333333333,0.9812,0.9992333333333333,0.9845,0.9996,0.9852,0.9984,0.9816
512,True,0.9980000257492065,0.9790999889373779,0.9842,0.9757,0.9928,0.9803,0.9969833333333333,0.9819,0.9986166666666667,0.9828,0.9990166666666667,0.9827,0.9964,0.9804
512,True,0.9979666471481323,0.9810000061988831,0.9844833333333334,0.9734,0.99335,0.9802,0.9982166666666666,0.982,0.9986833333333334,0.9825,0.9993666666666666,0.9829,0.9979,0.98
512,True,0.9978833198547363,0.9843999743461609,0.98305,0.9739,0.9924333333333333,0.9803,0.9980833333333333,0.9829,0.9992333333333333,0.9849,0.9996666666666667,0.9855,0.9976,0.9807
512,True,0.9986000061035156,0.9836999773979187,0.9830666666666666,0.9716,0.9925166666666667,0.9781,0.9980166666666667,0.9818,0.9988833333333333,0.9823,0.9994333333333333,0.9841,0.9980833333333333,0.9815
512,True,0.9974833130836487,0.9821000099182129,0.9841333333333333,0.9731,0.9927666666666667,0.9791,0.99805,0.9815,0.9989333333333333,0.9829,0.9993333333333333,0.9835,0.9973333333333333,0.9805
512,True,0.9989500045776367,0.9818000197410583,0.9841833333333333,0.9756,0.9931833333333333,0.9796,0.9983166666666666,0.9827,0.9993666666666666,0.9824,0.9996833333333334,0.9844,0.9984833333333333,0.9821
512,True,0.9984166622161865,0.9797000288963318,0.9839833333333333,0.9745,0.9931666666666666,0.9809,0.9978,0.9806,0.9987,0.9822,0.9993333333333333,0.9828,0.99615,0.9777
512,True,0.9978333115577698,0.9828000068664551,0.9844,0.9738,0.9931166666666666,0.9803,0.9977833333333334,0.9815,0.9991833333333333,0.9833,0.9997,0.9845,0.9976833333333334,0.9807
512,True,0.9981833100318909,0.9839000105857849,0.9852166666666666,0.973,0.9936166666666667,0.9796,0.9978666666666667,0.9812,0.9992833333333333,0.9841,0.9995833333333334,0.9844,0.9977,0.982
512,True,0.998449981212616,0.9794999957084656,0.9853666666666666,0.9746,0.99315,0.9797,0.9975,0.9818,0.9986666666666667,0.9844,0.9990166666666667,0.9843,0.9962666666666666,0.9807
512,True,0.9981499910354614,0.9833999872207642,0.9839333333333333,0.9729,0.9933333333333333,0.9802,0.99865,0.9816,0.9995166666666667,0.9831,0.9998,0.9848,0.9990333333333333,0.9805
512,True,0.9983000159263611,0.9800999760627747,0.9847333333333333,0.9744,0.9934,0.9785,0.99805,0.9826,0.9993,0.9827,0.99955,0.9831,0.9976166666666667,0.979
512,True,0.9980166554450989,0.982699990272522,0.9839333333333333,0.9737,0.9931833333333333,0.9794,0.9979833333333333,0.9827,0.9991833333333333,0.9835,0.9996833333333334,0.9836,0.9983333333333333,0.9805
512,True,0.9987833499908447,0.9836999773979187,0.9836833333333334,0.9736,0.9932833333333333,0.9807,0.9981166666666667,0.9826,0.9993,0.9844,0.9997,0.985,0.9983166666666666,0.9819
512,True,0.997783362865448,0.9814000129699707,0.9846166666666667,0.9744,0.9934,0.9808,0.9980833333333333,0.9829,0.9991,0.9839,0.99945,0.9834,0.9975666666666667,0.9795
512,True,0.9980166554450989,0.9822999835014343,0.9837333333333333,0.973,0.99335,0.9802,0.99845,0.9807,0.99955,0.9827,0.9999,0.984,0.9981666666666666,0.9801
512,True,0.9982333183288574,0.9839000105857849,0.98535,0.9748,0.99345,0.9805,0.99815,0.9807,0.9992833333333333,0.9837,0.9995666666666667,0.9836,0.99825,0.9803
512,True,0.9974499940872192,0.9817000031471252,0.9828666666666667,0.9715,0.99275,0.9791,0.99685,0.9816,0.9988333333333334,0.9838,0.9993833333333333,0.9851,0.9975,0.9798
512,True,0.9986666440963745,0.9782000184059143,0.9851333333333333,0.9751,0.9930666666666667,0.9805,0.9978833333333333,0.9804,0.9993,0.9822,0.9996333333333334,0.9825,0.9973833333333333,0.9785
512,True,0.9980833530426025,0.98089998960495,0.98415,0.973,0.9933333333333333,0.9795,0.9980333333333333,0.9813,0.9991333333333333,0.9819,0.9996166666666667,0.9835,0.9973666666666666,0.9796
512,False,0.9983999729156494,0.9822999835014343,0.9854333333333334,0.9727,0.9980166666666667,0.9838,0.9986666666666667,0.9833,0.9976833333333334,0.9821,0.99775,0.9816,0.9939833333333333,0.9777
512,False,0.9971333146095276,0.9846000075340271,0.9855,0.9751,0.9982833333333333,0.9841,0.9985333333333334,0.9841,0.9981166666666667,0.9833,0.9973333333333333,0.9828,0.9949333333333333,0.9793
512,False,0.9975500106811523,0.9825000166893005,0.9866333333333334,0.9728,0.9987166666666667,0.983,0.9983666666666666,0.9811,0.9989333333333333,0.9819,0.9985833333333334,0.9801,0.9957,0.9764
512,False,0.9980166554450989,0.9825999736785889,0.9876666666666667,0.9752,0.9981333333333333,0.9841,0.9986833333333334,0.9848,0.9986666666666667,0.9837,0.9965666666666667,0.9807,0.9940666666666667,0.9769
512,False,0.9981499910354614,0.982200026512146,0.9858333333333333,0.9749,0.9984,0.9836,0.9993166666666666,0.9843,0.99935,0.9834,0.99935,0.9836,0.9982666666666666,0.9808
512,False,0.9974833130836487,0.9842000007629395,0.9854666666666667,0.9736,0.9983166666666666,0.9839,0.9988166666666667,0.9837,0.9988333333333334,0.984,0.9984333333333333,0.9828,0.99865,0.9835
